quarter,courseId,title,description,subjectArea,unitsFixed,unitsVariableHigh,unitsVariableLow,instructionType,instructionTypeSecondary,onLineCourse,deptCode,generalEducation,enrollCode,section,classClosed,room,building,days,beginTime,endTime,instructor,functionCode,Prerequisites,Unlocks
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25361,101,,2816,ELLSN, T     ,13:00,13:50,KIM S J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25379,102,,2816,ELLSN, T     ,14:00,14:50,KIM S J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25387,103,,1223,HSSB, T     ,15:00,15:50,KIM S J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25395,104,,1211,HSSB, T     ,17:00,17:50,SERNA A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25403,105,,1211,HSSB, T     ,18:00,18:50,SERNA A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25411,106,,1228,HSSB, T     ,19:00,19:50,SERNA A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25429,107,,1210,HSSB,  W    ,09:00,09:50,GAO X,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25437,108,,1227,HSSB,  W    ,10:00,10:50,GAO X,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25445,109,,1108,GIRV,  W    ,11:00,11:50,GAO X,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25452,110,,2816,ELLSN,  W    ,09:00,09:50,SHARP V A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25460,111,,2816,ELLSN,  W    ,10:00,10:50,SHARP V A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25478,112,,2816,ELLSN,  W    ,11:00,11:50,SHARP V A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25486,113,,2202,HSSB,   R   ,08:00,08:50,STAMBAYEV A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25494,114,,2202,HSSB,   R   ,09:00,09:50,STAMBAYEV A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25502,115,,2202,HSSB,   R   ,10:00,10:50,STAMBAYEV A,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25510,116,,1215,HSSB,   R   ,13:00,13:50,KELEHAN K M,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25528,117,,1223,HSSB,   R   ,14:00,14:50,KELEHAN K M,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",25536,118,,1223,HSSB,   R   ,15:00,15:50,KELEHAN K M,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",54569,119,,2816,ELLSN,    F  ,08:00,08:50,MIN J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",54551,120,,2202,HSSB,    F  ,09:00,09:50,MIN J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 4B,MEDIEV ERLY MOD EUR,"Survey of the history of Europe in the Medieval and Early Modern periods, 8 00-1700. Discusses the major social, political, religious, and cultural cha racteristics and developments of the period, as well as key interactions be tween Europe and other parts of the world. Weekly discussion sections are a n important feature of this course, enabling students to develop and expand upon material presented during the lecture hour.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'ENGR'}, {'geCode': 'EUR', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'E1 ', 'geCollege': 'ENGR'}]",54577,121,,2202,HSSB,    F  ,10:00,10:50,MIN J,Teaching but not in charge,No Prerequisites,"HIST 122, HIST 135C, HIST 107C, HIST 115B, HIST 104G, HIST 121D"
20241,HIST 8A,LATAM PRE-&COLONIAL,"History 8A-B are general survey courses designed to introduce students to m ajor themes in Latin American history. This course focuses on the diverse h istories, politics, cultures, and societies of Mesoamerica, South America, and the Caribbean in the pre-Columbian and colonial periods. Topics include indigenous cultures, Mexica (Aztec) and Inca expansion, Spanish and Portug uese invasion, African diaspora, colonialism, law and legal institutions, r eligious conversion, trade and economic change, and 18th-century reform.",HIST    ,4.0,,,LEC,DIS,False,HIST ,"[{'geCode': 'E  ', 'geCollege': 'L&S '}, {'geCode': 'NWC', 'geCollege': 'L&S '}, {'geCode': 'WRT', 'geCollege': 'L&S '}, {'geCode': 'E  ', 'geCollege': 'ENGR'}, {'geCode': 'WRT', 'geCollege': 'ENGR'}]",55152,100,,1101,ILP,M W    ,17:00,18:15,COBO BETANCOU,Teaching and in charge,No Prerequisites,
